Time,997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:00:00,1.572427E+04,4.612458E+04,8.115954E-01,4.519776E+00,1.544588E+04,5.597240E+03,7.969665E-01,5.485256E-01,4.230139E+04,1.753911E+04,2.182692E+00,1.718814E+00,4.233116E+04,2.670712E+04,2.184228E+00,2.617225E+00,1.522222E+04,5.225962E+03,7.854271E-01,5.121433E-01,1.885543E+04,5.510389E+04,9.732077E-01,5.399641E+00,1.553920E+04,5.806320E+03,8.017818E-01,5.690141E-01,4.260652E+04,1.726808E+04,2.198436E+00,1.692250E+00,4.275864E+04,2.870324E+04,2.206285E+00,2.812817E+00,1.559365E+04,5.366589E+03,8.045911E-01,5.259228E-01,1.335426E+05,7.221677E+04,6.890401E+00,7.077282E+00,2.174269E+04,6.566709E+03,1.121560E+00,6.435887E-01,6.140812E+04,1.879680E+04,3.167683E+00,1.842233E+00,6.162538E+04,3.292694E+04,3.178890E+00,3.227014E+00,2.182060E+04,6.251469E+03,1.125579E+00,6.126953E-01
19:10:00,1.569003E+04,4.593679E+04,8.098283E-01,4.501374E+00,1.544129E+04,5.470832E+03,7.966831E-01,5.361377E-01,4.228817E+04,1.721883E+04,2.181890E+00,1.687426E+00,4.231794E+04,2.507942E+04,2.183426E+00,2.457709E+00,1.521762E+04,5.116910E+03,7.851438E-01,5.014558E-01,1.878873E+04,5.474641E+04,9.697647E-01,5.364611E+00,1.553306E+04,5.654587E+03,8.014178E-01,5.541442E-01,4.258831E+04,1.688211E+04,2.197376E+00,1.654424E+00,4.274044E+04,2.626678E+04,2.205225E+00,2.574045E+00,1.558751E+04,5.229169E+03,8.042273E-01,5.124552E-01,1.335342E+05,7.056633E+04,6.889594E+00,6.915537E+00,2.174291E+04,6.357001E+03,1.121461E+00,6.230352E-01,6.140853E+04,1.827252E+04,3.167399E+00,1.790847E+00,6.162582E+04,2.994759E+04,3.178607E+00,2.935008E+00,2.182083E+04,6.061123E+03,1.125480E+00,5.940389E-01
19:20:00,1.565614E+04,4.573804E+04,8.080789E-01,4.481897E+00,1.543630E+04,5.347199E+03,7.963847E-01,5.240216E-01,4.227376E+04,1.690613E+04,2.181042E+00,1.656782E+00,4.230353E+04,2.357537E+04,2.182578E+00,2.310312E+00,1.521260E+04,5.005824E+03,7.848449E-01,4.905692E-01,1.872309E+04,5.436919E+04,9.663769E-01,5.327645E+00,1.552658E+04,5.505905E+03,8.010424E-01,5.395735E-01,4.256912E+04,1.650590E+04,2.196281E+00,1.617556E+00,4.272127E+04,2.407484E+04,2.204130E+00,2.359237E+00,1.558105E+04,5.088048E+03,8.038521E-01,4.986251E-01,1.335059E+05,6.899264E+04,6.887896E+00,6.761315E+00,2.174197E+04,6.151717E+03,1.121325E+00,6.029154E-01,6.140528E+04,1.776030E+04,3.166992E+00,1.740644E+00,6.162263E+04,2.720949E+04,3.178201E+00,2.666649E+00,2.181991E+04,5.866367E+03,1.125344E+00,5.749503E-01
19:30:00,1.562256E+04,4.553635E+04,8.063455E-01,4.462133E+00,1.543072E+04,5.229684E+03,7.960669E-01,5.125052E-01,4.225783E+04,1.660936E+04,2.180143E+00,1.627699E+00,4.228760E+04,2.223485E+04,2.181679E+00,2.178943E+00,1.520701E+04,4.897597E+03,7.845273E-01,4.799626E-01,1.865848E+04,5.398532E+04,9.630419E-01,5.290029E+00,1.551956E+04,5.364875E+03,8.006502E-01,5.257526E-01,4.254855E+04,1.615081E+04,2.195141E+00,1.582757E+00,4.270071E+04,2.219034E+04,2.202991E+00,2.174560E+00,1.557403E+04,4.950212E+03,8.034600E-01,4.851168E-01,1.334799E+05,6.753301E+04,6.886369E+00,6.618272E+00,2.173996E+04,5.955925E+03,1.121164E+00,5.837260E-01,6.139911E+04,1.727324E+04,3.166515E+00,1.692908E+00,6.161647E+04,2.479529E+04,3.177725E+00,2.430039E+00,2.181790E+04,5.674834E+03,1.125183E+00,5.561778E-01
19:40:00,1.558925E+04,4.533919E+04,8.046262E-01,4.442813E+00,1.542451E+04,5.120031E+03,7.957301E-01,5.017594E-01,4.224016E+04,1.633225E+04,2.179187E+00,1.600542E+00,4.226993E+04,2.107669E+04,2.180723E+00,2.065448E+00,1.520080E+04,4.794887E+03,7.841906E-01,4.698969E-01,1.859482E+04,5.360764E+04,9.597564E-01,5.253019E+00,1.551195E+04,5.233991E+03,8.002410E-01,5.129262E-01,4.252636E+04,1.582199E+04,2.193951E+00,1.550535E+00,4.267853E+04,2.063312E+04,2.201802E+00,2.021960E+00,1.556642E+04,4.819517E+03,8.030510E-01,4.723085E-01,1.334469E+05,6.620632E+04,6.884539E+00,6.488258E+00,2.173682E+04,5.772852E+03,1.120976E+00,5.657833E-01,6.138966E+04,1.681886E+04,3.165955E+00,1.648374E+00,6.160705E+04,2.274102E+04,3.177165E+00,2.228710E+00,2.181477E+04,5.491371E+03,1.124996E+00,5.381963E-01
19:50:00,1.555617E+04,4.515326E+04,8.029189E-01,4.424593E+00,1.541801E+04,5.019766E+03,7.953883E-01,4.919338E-01,4.222167E+04,1.607795E+04,2.178213E+00,1.575622E+00,4.225143E+04,2.015789E+04,2.179748E+00,1.975411E+00,1.519431E+04,4.701771E+03,7.838490E-01,4.607716E-01,1.853207E+04,5.324731E+04,9.565175E-01,5.217709E+00,1.550410E+04,5.115258E+03,7.998291E-01,5.012906E-01,4.250348E+04,1.552340E+04,2.192751E+00,1.521273E+00,4.265565E+04,1.947241E+04,2.200601E+00,1.908219E+00,1.555857E+04,4.701891E+03,8.026392E-01,4.607812E-01,1.334099E+05,6.501749E+04,6.882557E+00,6.371757E+00,2.173323E+04,5.605266E+03,1.120784E+00,5.493587E-01,6.137887E+04,1.640334E+04,3.165377E+00,1.607651E+00,6.159628E+04,2.113159E+04,3.176588E+00,2.070982E+00,2.181119E+04,5.323164E+03,1.124804E+00,5.217104E-01
20:00:00,1.552330E+04,4.498486E+04,8.012226E-01,4.408092E+00,1.541146E+04,4.929197E+03,7.950481E-01,4.830583E-01,4.220297E+04,1.584627E+04,2.177241E+00,1.552919E+00,4.223273E+04,1.946049E+04,2.178776E+00,1.907073E+00,1.518775E+04,4.618853E+03,7.835087E-01,4.526459E-01,1.847018E+04,5.291445E+04,9.533230E-01,5.185092E+00,1.549623E+04,5.009038E+03,7.994209E-01,4.908816E-01,4.248052E+04,1.525444E+04,2.191559E+00,1.494916E+00,4.263270E+04,1.866437E+04,2.199410E+00,1.829041E+00,1.555071E+04,4.598719E+03,8.022313E-01,4.506705E-01,1.333709E+05,6.396882E+04,6.880503E+00,6.268992E+00,2.172953E+04,5.454130E+03,1.120593E+00,5.345465E-01,6.136776E+04,1.602777E+04,3.164802E+00,1.570843E+00,6.158518E+04,1.993471E+04,3.176014E+00,1.953690E+00,2.180750E+04,5.172717E+03,1.124613E+00,5.069654E-01
20:10:00,1.549065E+04,4.483769E+04,7.995371E-01,4.393670E+00,1.540493E+04,4.847634E+03,7.947108E-01,4.750656E-01,4.218432E+04,1.563469E+04,2.176276E+00,1.532185E+00,4.221408E+04,1.894294E+04,2.177811E+00,1.856361E+00,1.518123E+04,4.546498E+03,7.831715E-01,4.455555E-01,1.840913E+04,5.261468E+04,9.501720E-01,5.155719E+00,1.548844E+04,4.914473E+03,7.990183E-01,4.816147E-01,4.245776E+04,1.501185E+04,2.190382E+00,1.471144E+00,4.260996E+04,1.812658E+04,2.198234E+00,1.776349E+00,1.554292E+04,4.510631E+03,8.018289E-01,4.420384E-01,1.333309E+05,6.305294E+04,6.878416E+00,6.179241E+00,2.172582E+04,5.318735E+03,1.120402E+00,5.212772E-01,6.135661E+04,1.568914E+04,3.164227E+00,1.537656E+00,6.157405E+04,1.907191E+04,3.175440E+00,1.869143E+00,2.180379E+04,5.041332E+03,1.124422E+00,4.940890E-01
20:20:00,1.545821E+04,4.471235E+04,7.978627E-01,4.381389E+00,1.539846E+04,4.775413E+03,7.943766E-01,4.679885E-01,4.216582E+04,1.544414E+04,2.175320E+00,1.513513E+00,4.219558E+04,1.853206E+04,2.176855E+00,1.816102E+00,1.517476E+04,4.484232E+03,7.828372E-01,4.394539E-01,1.834891E+04,5.234910E+04,9.470641E-01,5.129696E+00,1.548075E+04,4.831930E+03,7.986214E-01,4.735261E-01,4.243531E+04,1.479669E+04,2.189222E+00,1.450060E+00,4.258751E+04,1.773524E+04,2.197074E+00,1.738009E+00,1.553524E+04,4.436524E+03,8.014322E-01,4.347766E-01,1.332905E+05,6.227148E+04,6.876318E+00,6.102665E+00,2.172210E+04,5.199684E+03,1.120209E+00,5.096099E-01,6.134547E+04,1.538902E+04,3.163652E+00,1.508243E+00,6.156293E+04,1.841616E+04,3.174866E+00,1.804888E+00,2.180008E+04,4.928445E+03,1.124230E+00,4.830258E-01
20:30:00,1.542599E+04,4.460613E+04,7.961997E-01,4.370981E+00,1.539205E+04,4.709086E+03,7.940454E-01,4.614889E-01,4.214749E+04,1.526556E+04,2.174373E+00,1.496012E+00,4.217724E+04,1.817591E+04,2.175908E+00,1.781206E+00,1.516834E+04,4.427974E+03,7.825060E-01,4.339411E-01,1.828953E+04,5.211325E+04,9.439992E-01,5.106585E+00,1.547317E+04,4.756694E+03,7.982303E-01,4.661536E-01,4.241318E+04,1.459640E+04,2.188080E+00,1.430433E+00,4.256539E+04,1.740655E+04,2.195932E+00,1.705806E+00,1.552766E+04,4.370315E+03,8.010413E-01,4.282887E-01,1.332500E+05,6.158306E+04,6.874224E+00,6.035207E+00,2.171837E+04,5.092121E+03,1.120017E+00,4.990686E-01,6.133435E+04,1.511444E+04,3.163077E+00,1.481335E+00,6.155182E+04,1.787443E+04,3.174291E+00,1.751806E+00,2.179636E+04,4.827861E+03,1.124038E+00,4.731685E-01
20:40:00,1.539400E+04,4.451456E+04,7.945487E-01,4.362009E+00,1.538570E+04,4.647092E+03,7.937176E-01,4.554139E-01,4.212933E+04,1.509546E+04,2.173436E+00,1.479345E+00,4.215908E+04,1.785571E+04,2.174970E+00,1.749831E+00,1.516199E+04,4.375918E+03,7.821782E-01,4.288401E-01,1.823099E+04,5.189995E+04,9.409774E-01,5.085686E+00,1.546571E+04,4.686445E+03,7.978452E-01,4.592698E-01,4.239139E+04,1.440573E+04,2.186955E+00,1.411749E+00,4.254361E+04,1.711251E+04,2.194807E+00,1.676997E+00,1.552021E+04,4.309220E+03,8.006564E-01,4.223021E-01,1.332098E+05,6.095990E+04,6.872140E+00,5.974144E+00,2.171466E+04,4.993209E+03,1.119825E+00,4.893751E-01,6.132328E+04,1.485864E+04,3.162505E+00,1.456266E+00,6.154077E+04,1.740851E+04,3.173721E+00,1.706152E+00,2.179265E+04,4.736243E+03,1.123847E+00,4.641901E-01
20:50:00,1.536225E+04,4.443359E+04,7.929098E-01,4.354075E+00,1.537942E+04,4.588579E+03,7.933933E-01,4.496800E-01,4.211136E+04,1.493232E+04,2.172508E+00,1.463358E+00,4.214111E+04,1.756211E+04,2.174043E+00,1.721063E+00,1.515571E+04,4.327115E+03,7.818539E-01,4.240578E-01,1.817327E+04,5.170286E+04,9.379982E-01,5.066374E+00,1.545837E+04,4.620110E+03,7.974663E-01,4.527695E-01,4.236994E+04,1.422281E+04,2.185848E+00,1.393824E+00,4.252217E+04,1.684183E+04,2.193701E+00,1.650475E+00,1.551287E+04,4.251999E+03,8.002777E-01,4.166949E-01,1.331698E+05,6.038558E+04,6.870073E+00,5.917866E+00,2.171099E+04,4.901241E+03,1.119635E+00,4.803621E-01,6.131232E+04,1.461789E+04,3.161940E+00,1.432672E+00,6.152983E+04,1.699751E+04,3.173156E+00,1.665877E+00,2.178898E+04,4.651668E+03,1.123657E+00,4.559017E-01
21:00:00,1.533073E+04,4.436025E+04,7.912833E-01,4.346890E+00,1.537320E+04,4.532980E+03,7.930728E-01,4.442317E-01,4.209360E+04,1.477518E+04,2.171591E+00,1.447959E+00,4.212335E+04,1.728928E+04,2.173126E+00,1.694329E+00,1.514950E+04,4.280948E+03,7.815333E-01,4.195339E-01,1.811637E+04,5.151734E+04,9.350614E-01,5.048196E+00,1.545115E+04,4.556978E+03,7.970938E-01,4.465829E-01,4.234885E+04,1.404652E+04,2.184759E+00,1.376549E+00,4.250109E+04,1.658784E+04,2.192613E+00,1.625588E+00,1.550566E+04,4.197842E+03,7.999054E-01,4.113880E-01,1.331302E+05,5.984763E+04,6.868027E+00,5.865151E+00,2.170736E+04,4.814944E+03,1.119448E+00,4.719047E-01,6.130150E+04,1.438952E+04,3.161382E+00,1.410291E+00,6.151903E+04,1.662735E+04,3.172599E+00,1.629604E+00,2.178536E+04,4.572725E+03,1.123470E+00,4.481651E-01
21:10:00,1.529946E+04,4.429243E+04,7.896692E-01,4.340245E+00,1.536707E+04,4.479109E+03,7.927561E-01,4.389526E-01,4.207604E+04,1.462119E+04,2.170686E+00,1.432869E+00,4.210579E+04,1.703107E+04,2.172220E+00,1.669027E+00,1.514336E+04,4.236218E+03,7.812166E-01,4.151506E-01,1.806028E+04,5.134016E+04,9.321665E-01,5.030835E+00,1.544406E+04,4.495676E+03,7.967278E-01,4.405756E-01,4.232811E+04,1.387365E+04,2.183689E+00,1.359608E+00,4.248036E+04,1.634391E+04,2.191544E+00,1.601686E+00,1.549856E+04,4.145335E+03,7.995396E-01,4.062426E-01,1.330910E+05,5.933270E+04,6.866006E+00,5.814692E+00,2.170378E+04,4.732256E+03,1.119264E+00,4.638011E-01,6.129084E+04,1.416840E+04,3.160832E+00,1.388620E+00,6.150838E+04,1.628518E+04,3.172050E+00,1.596072E+00,2.178178E+04,4.497275E+03,1.123286E+00,4.407709E-01
21:20:00,1.526856E+04,4.422856E+04,7.880741E-01,4.333987E+00,1.536102E+04,4.426651E+03,7.924443E-01,4.338119E-01,4.205875E+04,1.446982E+04,2.169793E+00,1.418035E+00,4.208849E+04,1.678471E+04,2.171328E+00,1.644885E+00,1.513731E+04,4.192602E+03,7.809048E-01,4.108765E-01,1.800548E+04,5.116879E+04,9.293382E-01,5.014044E+00,1.543712E+04,4.435773E+03,7.963700E-01,4.347053E-01,4.230784E+04,1.370346E+04,2.182644E+00,1.342930E+00,4.246010E+04,1.610718E+04,2.190498E+00,1.578488E+00,1.549163E+04,4.094019E+03,7.991820E-01,4.012139E-01,1.330527E+05,5.883422E+04,6.864030E+00,5.765843E+00,2.170027E+04,4.652335E+03,1.119083E+00,4.559684E-01,6.128041E+04,1.395274E+04,3.160294E+00,1.367484E+00,6.149797E+04,1.596387E+04,3.171513E+00,1.564584E+00,2.177829E+04,4.424429E+03,1.123106E+00,4.336316E-01
21:30:00,1.523786E+04,4.416756E+04,7.864898E-01,4.328011E+00,1.535505E+04,4.375380E+03,7.921362E-01,4.287876E-01,4.204166E+04,1.432069E+04,2.168912E+00,1.403421E+00,4.207140E+04,1.654827E+04,2.170446E+00,1.621715E+00,1.513134E+04,4.149875E+03,7.805967E-01,4.066894E-01,1.795132E+04,5.100171E+04,9.265425E-01,4.997673E+00,1.543031E+04,4.377012E+03,7.960183E-01,4.289470E-01,4.228791E+04,1.353556E+04,2.181615E+00,1.326477E+00,4.244018E+04,1.587600E+04,2.189471E+00,1.555834E+00,1.548482E+04,4.043617E+03,7.988305E-01,3.962748E-01,1.330149E+05,5.834770E+04,6.862077E+00,5.718166E+00,2.169683E+04,4.574599E+03,1.118905E+00,4.483498E-01,6.127015E+04,1.374132E+04,3.159765E+00,1.346764E+00,6.148772E+04,1.565859E+04,3.170985E+00,1.534666E+00,2.177484E+04,4.353570E+03,1.122928E+00,4.266872E-01
21:40:00,1.520749E+04,4.410869E+04,7.849222E-01,4.322242E+00,1.534916E+04,4.325135E+03,7.918326E-01,4.238638E-01,4.202481E+04,1.417355E+04,2.168042E+00,1.389001E+00,4.205455E+04,1.632035E+04,2.169577E+00,1.599380E+00,1.512546E+04,4.107884E+03,7.802931E-01,4.025744E-01,1.789823E+04,5.083792E+04,9.238026E-01,4.981624E+00,1.542363E+04,4.319222E+03,7.956741E-01,4.232837E-01,4.226840E+04,1.336970E+04,2.180609E+00,1.310223E+00,4.242068E+04,1.564938E+04,2.188465E+00,1.533625E+00,1.547815E+04,3.993949E+03,7.984865E-01,3.914075E-01,1.329778E+05,5.786990E+04,6.860165E+00,5.671343E+00,2.169345E+04,4.498622E+03,1.118731E+00,4.409035E-01,6.126011E+04,1.353329E+04,3.159247E+00,1.326376E+00,6.147769E+04,1.536591E+04,3.170467E+00,1.505982E+00,2.177148E+04,4.284257E+03,1.122755E+00,4.198940E-01
21:50:00,1.517731E+04,4.405140E+04,7.833645E-01,4.316629E+00,1.534335E+04,4.275798E+03,7.915325E-01,4.190289E-01,4.200815E+04,1.402821E+04,2.167183E+00,1.374759E+00,4.203789E+04,1.609994E+04,2.168717E+00,1.577781E+00,1.511964E+04,4.066520E+03,7.799930E-01,3.985209E-01,1.784571E+04,5.067671E+04,9.210916E-01,4.965828E+00,1.541707E+04,4.262278E+03,7.953355E-01,4.177034E-01,4.224920E+04,1.320570E+04,2.179618E+00,1.294151E+00,4.240149E+04,1.542667E+04,2.187474E+00,1.511801E+00,1.547159E+04,3.944890E+03,7.981482E-01,3.865998E-01,1.329412E+05,5.739830E+04,6.858276E+00,5.625127E+00,2.169014E+04,4.424084E+03,1.118560E+00,4.335983E-01,6.125023E+04,1.332800E+04,3.158738E+00,1.306256E+00,6.146782E+04,1.508338E+04,3.169958E+00,1.478293E+00,2.176816E+04,4.216159E+03,1.122584E+00,4.132199E-01
22:00:00,1.514744E+04,4.399532E+04,7.818229E-01,4.311134E+00,1.533761E+04,4.227280E+03,7.912367E-01,4.142742E-01,4.199172E+04,1.388454E+04,2.166335E+00,1.360679E+00,4.202146E+04,1.588625E+04,2.167870E+00,1.556841E+00,1.511390E+04,4.025708E+03,7.796971E-01,3.945215E-01,1.779421E+04,5.051759E+04,9.184334E-01,4.950236E+00,1.541064E+04,4.206097E+03,7.950040E-01,4.121977E-01,4.223039E+04,1.304344E+04,2.178648E+00,1.278250E+00,4.238269E+04,1.520749E+04,2.186505E+00,1.490322E+00,1.546517E+04,3.896360E+03,7.978168E-01,3.818439E-01,1.329053E+05,5.693108E+04,6.856425E+00,5.579340E+00,2.168689E+04,4.350749E+03,1.118393E+00,4.264108E-01,6.124056E+04,1.312500E+04,3.158239E+00,1.286360E+00,6.145817E+04,1.480921E+04,3.169460E+00,1.451423E+00,2.176492E+04,4.149039E+03,1.122417E+00,4.066416E-01
22:10:00,1.261045E+04,3.663940E+04,6.508778E-01,3.590322E+00,1.327509E+04,3.502482E+03,6.792431E-01,3.432439E-01,3.608543E+04,1.151050E+04,1.849203E+00,1.128024E+00,3.611359E+04,1.314924E+04,1.850615E+00,1.288616E+00,1.305751E+04,3.337731E+03,6.683658E-01,3.270993E-01,1.480714E+04,4.203165E+04,7.642583E-01,4.118696E+00,1.334450E+04,3.481638E+03,6.827238E-01,3.412007E-01,3.631065E+04,1.080183E+04,1.860494E+00,1.058574E+00,3.645545E+04,1.258141E+04,1.867748E+00,1.232969E+00,1.339659E+04,3.226725E+03,6.853355E-01,3.162197E-01,1.107396E+05,4.724802E+04,5.712920E+00,4.630384E+00,1.936887E+04,3.595042E+03,9.842736E-01,3.523451E-01,5.452984E+04,1.085286E+04,2.772776E+00,1.063671E+00,5.474002E+04,1.222662E+04,2.783304E+00,1.198308E+00,1.944436E+04,3.429555E+03,9.880467E-01,3.361260E-01
